dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 223 1 0.037987200 0.002855270 0.001861990 0.053056400 0.056425300 0.020099200 1.137100000 0.040406100 0.040532300
 224 1 0.005180170 0.003203240 0.000860391 0.001014400 0.028548600 0.005537190 0.869800000 0.037946600 0.010827100
 225 1 0.042758800 0.008101210 0.002067190 0.094103500 0.001515930 0.037622200 0.823405000 0.086692600 0.021239500
 226 1 0.054574300 0.001875660 0.004613900 0.010653800 0.002996820 0.009814720 1.043850000 0.038811100 0.002231360
 227 1 0.051904100 0.005199240 0.005649740 0.099082400 0.049753700 0.020974200 0.798359000 0.222600000 0.088385100
 228 1 0.002910180 0.004471450 0.001686880 0.060290700 0.027270800 0.012745600 1.503550000 0.176709000 0.042980200
 229 1 0.033139000 0.001941710 0.001319280 0.192588000 0.128108000 0.033282900 0.306503000 0.020874600 0.006993080
 230 1 0.015885900 0.005179390 0.002582740 0.014460000 0.024901300 0.004892520 2.206650000 0.028658300 0.033040100
 231 1 0.049619200 0.019569900 0.006028970 0.034505600 0.051249100 0.009714060 1.128220000 0.251750000 0.077796700
 232 1 0.021688100 0.002517810 0.000154704 0.084915300 0.069606000 0.035363400 1.003290000 0.126620000 0.023399000
 233 1 0.052374300 0.001294030 0.002553600 0.075744000 0.015828800 0.021105300 0.286917000 0.103467000 0.024340400
