dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
  99 1 0.058643000 0.003782020 0.020123900 0.501016000 0.426955000 0.162020000 0.293848000 0.303900000 0.163622000
 100 1 0.404958000 0.118710000 0.125203000 0.272323000 0.186349000 0.072868600 1.240490000 0.830073000 0.348253000
 101 1 0.218866000 0.063185300 0.076894400 0.010181200 0.051590700 0.078765300 0.085022900 0.094626600 0.066646600
 102 1 0.279803000 0.061539500 0.051771000 0.680157000 0.569515000 0.260161000 0.554257000 0.562836000 0.402018000
 103 1 0.345440000 0.048111600 0.099917500 0.221728000 0.177241000 0.080880400 0.186269000 0.258310000 0.024296700
 104 1 0.381378000 0.213388000 0.164747000 0.082889600 0.005594150 0.038652800 0.076156800 0.007233570 0.044918500
 105 1 0.238657000 0.059668900 0.082369600 0.708823000 0.596585000 0.264485000 0.722249000 0.753902000 0.321753000
 106 1 0.107602000 0.062459300 0.045781500 0.928108000 0.746470000 0.384426000 0.241682000 0.253050000 0.099665700
 107 1 0.930193000 0.346518000 0.314510000 0.505964000 0.407948000 0.184155000 0.000226909 0.028247100 0.038425400
 108 1 0.015385000 0.068343100 0.022938400 0.628562000 0.505022000 0.121248000 0.556579000 0.578263000 0.230509000
 109 1 0.241229000 0.084817500 0.071057500 0.256364000 0.238121000 0.119037000 0.415264000 0.440706000 0.076088300
 110 1 0.343174000 0.102182000 0.109417000 0.552264000 0.451927000 0.188277000 0.271641000 0.229604000 0.105522000
 111 1 0.026617200 0.022980100 0.023924300 0.452995000 0.383071000 0.184207000 0.232850000 0.251966000 0.024067300
 112 1 0.209141000 0.100254000 0.052703200 0.061116400 0.014223900 0.029573000 0.576431000 0.528579000 0.129880000
 113 1 0.043058000 0.019827700 0.012797100 0.233312000 0.192812000 0.185371000 0.552681000 0.578294000 0.217021000
 114 1 0.016962800 0.002459510 0.002569840 0.553258000 0.439437000 0.168687000 0.453895000 0.469746000 0.215088000
 115 1 0.024618900 0.010783000 0.007166070 0.400019000 0.311035000 0.126426000 0.754698000 0.581548000 0.379659000
 116 1 0.001569550 0.012604900 0.008334900 0.459943000 0.354931000 0.131363000 0.351319000 0.364039000 0.168480000
 117 1 0.177291000 0.020374300 0.032174400 0.020089900 0.019065600 0.026220000 0.098829200 0.101065000 0.074177200
 118 1 0.018704300 0.029154100 0.015770700 0.444318000 0.332749000 0.133944000 0.614975000 0.896370000 0.566811000
 119 1 0.106849000 0.039785000 0.056447100 0.396131000 0.295898000 0.158966000 0.204374000 0.178429000 0.139318000
