dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
  74 1 0.218784000 0.118474000 0.099269700 0.118302000 0.049170800 0.075512700 0.883236000 0.216601000 0.196735000
  75 1 0.180468000 0.166274000 0.120104000 0.229674000 0.163126000 0.140202000 1.137570000 0.434458000 0.122648000
  76 1 0.289284000 0.134174000 0.059593600 0.603066000 0.443552000 0.318198000 0.632719000 0.056071200 0.127447000
  77 1 0.632488000 0.396831000 0.163152000 0.440716000 0.452320000 0.310980000 1.388690000 0.734158000 0.267926000
  78 1 0.460937000 0.207472000 0.079340100 0.198420000 0.182370000 0.096945600 2.183930000 0.558497000 0.136659000
  79 1 0.066620200 0.059589200 0.027383800 0.160350000 0.116237000 0.126407000 1.767170000 0.803239000 0.252148000
  80 1 0.663377000 0.417796000 0.267091000 0.183882000 0.167938000 0.162149000 0.382030000 0.908864000 0.584984000
  81 1 0.311353000 0.199434000 0.083818400 0.186429000 0.141962000 0.074157100 0.399633000 0.746154000 0.389142000
  82 1 0.063842300 0.003606490 0.006689450 0.608707000 0.495542000 0.255338000 0.121996000 0.534466000 0.296915000
  83 1 0.201009000 0.019314000 0.026577100 0.364861000 0.253772000 0.099581600 0.819231000 0.535508000 0.415258000
  84 1 0.278778000 0.142655000 0.096897100 0.230022000 0.198499000 0.120046000 0.664872000 0.829136000 0.523669000
  85 1 0.212071000 0.142779000 0.047373600 0.272751000 0.198364000 0.263982000 0.452072000 0.574726000 0.421552000
  86 1 0.308140000 0.219591000 0.171680000 0.312666000 0.271939000 0.158203000 1.639590000 0.297804000 0.045075500
  87 1 0.471672000 0.232807000 0.143385000 0.944158000 0.791003000 0.515600000 1.060370000 0.208478000 0.020902500
  88 1 0.382036000 0.193099000 0.133918000 0.573763000 0.459291000 0.196520000 0.682158000 0.047871300 0.055171400
  89 1 0.152035000 0.087596800 0.062959500 0.002969290 0.035376900 0.033384100 0.654368000 0.232208000 0.006504430
  90 1 0.064387000 0.064983500 0.045473600 0.311502000 0.162759000 0.017258000 0.905249000 0.681937000 0.271453000
