dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
  60 1 0.282285000 0.038067300 0.086256000 0.538041000 0.347001000 0.278260000 0.626127000 0.550822000 0.251897000
  61 1 0.274250000 0.034134800 0.041340800 0.667260000 0.444789000 0.208195000 0.510237000 0.427929000 0.177655000
  62 1 0.274250000 0.034134800 0.046449100 0.534181000 0.343976000 0.177245000 0.712975000 0.625429000 0.270044000
  63 1 0.263947000 0.029375000 0.079846800 0.550557000 0.354662000 0.235244000 0.478129000 0.395762000 0.202328000
  64 1 0.263947000 0.029375000 0.075646800 0.445509000 0.251078000 0.107651000 0.815606000 0.765124000 0.639338000
  65 1 0.243430000 0.020854200 0.030907500 0.485124000 0.294721000 0.172007000 0.587199000 0.513791000 0.360979000
  66 1 0.240172000 0.019620000 0.040436100 0.421141000 0.248424000 0.122699000 0.546581000 0.492074000 0.267382000
  67 1 0.240172000 0.019620000 0.014264800 0.469697000 0.287520000 0.191080000 0.638070000 0.566040000 0.330548000
  68 1 0.235331000 0.017846300 0.045177400 0.548156000 0.317626000 0.191074000 0.434894000 0.360442000 0.217351000
  69 1 0.235331000 0.017846300 0.041065300 0.450555000 0.266065000 0.119254000 0.595332000 0.506482000 0.190049000
  70 1 0.218512000 0.012249400 0.064672200 0.516755000 0.315773000 0.196799000 0.408986000 0.321875000 0.087081600
  71 1 0.218512000 0.012249400 0.064134700 0.367823000 0.217820000 0.143908000 0.548799000 0.463122000 0.294808000
  72 1 0.212594000 0.010490400 0.034895000 0.400538000 0.203305000 0.093025300 0.725970000 0.666207000 0.500856000
  73 1 0.212594000 0.010490400 0.012534900 0.402950000 0.215000000 0.044284600 0.408235000 0.323202000 0.136881000
  74 1 0.210091000 0.009779650 0.019635700 0.401072000 0.231326000 0.181518000 0.605268000 0.530339000 0.358180000
  75 1 0.210091000 0.009779650 0.014561600 0.425082000 0.233587000 0.102131000 0.650303000 0.576402000 0.274466000
  76 1 0.196742000 0.006321900 0.036335600 0.298927000 0.143968000 0.112131000 0.632863000 0.546828000 0.185579000
  77 1 0.196742000 0.006321900 0.045981600 0.431276000 0.246370000 0.100368000 0.475368000 0.394016000 0.171889000
  78 1 0.196102000 0.006170110 0.039206200 0.313614000 0.171883000 0.088593500 0.484765000 0.396917000 0.137340000
  79 1 0.196102000 0.006170110 0.017693200 0.342903000 0.189391000 0.117057000 0.385736000 0.309704000 0.141614000
  80 1 0.182977000 0.003346000 0.024938500 0.275005000 0.147692000 0.029341200 0.502978000 0.443120000 0.240827000
  81 1 0.182977000 0.003346000 0.037195000 0.443319000 0.220489000 0.102915000 0.602836000 0.531927000 0.305080000
  82 1 0.179409000 0.002672580 0.011795900 0.451618000 0.219959000 0.190775000 0.575460000 0.490050000 0.308220000
  83 1 0.179409000 0.002672580 0.000177981 0.384696000 0.193114000 0.015842300 0.506573000 0.420136000 0.241283000
  84 1 0.159261000 0.000377914 0.009179840 0.328804000 0.165845000 0.096986900 0.275868000 0.193232000 0.056649800
  85 1 0.159261000 0.000377914 0.023132400 0.330177000 0.145390000 0.080843900 0.343169000 0.246377000 0.054831800
  86 1 0.158567000 0.000460377 0.017511600 0.287470000 0.138569000 0.051246700 0.313737000 0.229246000 0.018287200
  87 1 0.156556000 0.000690658 0.010275200 0.322090000 0.185125000 0.060821600 0.484118000 0.403515000 0.118984000
