dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 121 1 0.011305300 0.006874950 0.001005650 0.026670900 0.040015200 0.021626000 0.382217000 0.454315000 0.180111000
 122 1 0.012935500 0.007449350 0.004790080 0.046616800 0.034664200 0.003914580 0.161506000 0.176208000 0.053499900
 123 1 0.018168600 0.002436580 0.005993170 0.002798390 0.010935400 0.007111410 0.457726000 0.387412000 0.112293000
 124 1 0.011929000 0.007548300 0.004174840 0.143386000 0.090729500 0.034931400 0.610367000 0.635716000 0.229893000
 125 1 0.002463460 0.002971100 0.002528520 0.138266000 0.076588500 0.033224100 0.147928000 0.181938000 0.002217380
 126 1 0.012698200 0.024197100 0.004428670 0.199482000 0.113126000 0.028781700 0.061404900 0.072526600 0.030630900
 127 1 0.037422000 0.006680930 0.010943300 0.134020000 0.094330900 0.035602400 0.118154000 0.144425000 0.019570300
 128 1 0.059264300 0.015926200 0.009979000 0.096536400 0.081478100 0.021096000 0.191606000 0.203089000 0.058626200
 129 1 0.022926000 0.003151480 0.006129150 0.015780200 0.009380110 0.011761400 0.010345000 0.200070000 0.034451800
 130 1 0.016212000 0.007457030 0.007594250 0.110867000 0.085945400 0.026776100 0.052579600 0.058907000 0.032712300
 131 1 0.030101100 0.004710770 0.006071010 0.155656000 0.105460000 0.043808700 0.014084800 0.017432100 0.010373500
 132 1 0.005288390 0.005196780 0.000561008 0.024688100 0.024733500 0.021607500 0.024678000 0.019976200 0.005603280
 133 1 0.019025600 0.007003330 0.003326000 0.092994200 0.022770700 0.021562000 0.110134000 0.116927000 0.020516700
 134 1 0.028680100 0.004302910 0.005903900 0.110425000 0.036040400 0.047697500 0.245492000 0.275878000 0.112450000
 135 1 0.015451100 0.003460380 0.000530644 0.068205900 0.027565000 0.008263560 0.160260000 0.181112000 0.000312793
 136 1 0.008049880 0.005699790 0.000105824 0.034312600 0.008093140 0.017013400 0.176707000 0.149319000 0.066691300
